step,loss_total,loss_se,loss_asr,elapsed_s
1,1.4331291913986206,1.4331291913986206,,0.8913068771362305
2,2.138251304626465,2.138251304626465,,0.9800519943237305
3,1.1226609945297241,1.1226609945297241,,1.063875436782837
4,1.616936206817627,1.616936206817627,,1.1500840187072754
5,1.0657601356506348,1.0657601356506348,,1.242377758026123
6,0.7694053649902344,0.7694053649902344,,1.331383228302002
7,1.442408561706543,1.442408561706543,,1.4181506633758545
8,1.625382661819458,1.625382661819458,,1.503650426864624
9,2.26426100730896,2.26426100730896,,1.5916950702667236
10,2.188448905944824,2.188448905944824,,1.6816039085388184
11,2.177004814147949,2.177004814147949,,1.7685518264770508
12,1.1150150299072266,1.1150150299072266,,1.853975534439087
13,2.4398443698883057,2.4398443698883057,,1.9379215240478516
14,1.7186665534973145,1.7186665534973145,,2.024893283843994
15,1.6540915966033936,1.6540915966033936,,2.1091742515563965
16,2.2742998600006104,2.2742998600006104,,2.1940693855285645
17,1.5199885368347168,1.5199885368347168,,2.27795147895813
18,3.0076475143432617,3.0076475143432617,,2.3666131496429443
19,1.6280430555343628,1.6280430555343628,,2.452272891998291
20,2.399470567703247,2.399470567703247,,2.536953926086426
21,1.9201160669326782,1.9201160669326782,,2.622239828109741
22,1.0362231731414795,1.0362231731414795,,2.709211826324463
23,1.5134940147399902,1.5134940147399902,,2.795515298843384
24,2.688356399536133,2.688356399536133,,2.8846330642700195
25,0.8227932453155518,0.8227932453155518,,2.9704885482788086
26,1.6075458526611328,1.6075458526611328,,3.0568511486053467
27,1.4938383102416992,1.4938383102416992,,3.1412622928619385
28,1.3790388107299805,1.3790388107299805,,3.225715398788452
29,2.350924491882324,2.350924491882324,,3.310673952102661
30,1.3233219385147095,1.3233219385147095,,3.3959672451019287
31,1.9168890714645386,1.9168890714645386,,3.4799649715423584
32,1.9868221282958984,1.9868221282958984,,3.563225507736206
33,0.29248422384262085,0.29248422384262085,,3.648958921432495
34,1.6457366943359375,1.6457366943359375,,3.734241485595703
35,2.3667044639587402,2.3667044639587402,,3.82124662399292
36,1.1036452054977417,1.1036452054977417,,3.9082107543945312
37,3.0712203979492188,3.0712203979492188,,3.992539167404175
38,1.5355818271636963,1.5355818271636963,,4.077657222747803
39,2.1234781742095947,2.1234781742095947,,4.163732290267944
40,1.8611432313919067,1.8611432313919067,,4.24954080581665
41,0.8940262794494629,0.8940262794494629,,4.33687686920166
42,2.9401049613952637,2.9401049613952637,,4.425788402557373
43,0.6714434027671814,0.6714434027671814,,4.514671087265015
44,1.3954122066497803,1.3954122066497803,,4.618135929107666
45,2.5003013610839844,2.5003013610839844,,4.707068681716919
46,1.7966642379760742,1.7966642379760742,,4.795727252960205
47,2.644315004348755,2.644315004348755,,4.895777225494385
48,1.9475383758544922,1.9475383758544922,,4.981360673904419
49,0.9559771418571472,0.9559771418571472,,5.07866907119751
50,1.2225804328918457,1.2225804328918457,,5.164149761199951
51,2.733091354370117,2.733091354370117,,5.249404668807983
52,0.6578866243362427,0.6578866243362427,,5.3330347537994385
53,1.6441599130630493,1.6441599130630493,,5.419212102890015
54,1.4646410942077637,1.4646410942077637,,5.505635738372803
55,1.633337378501892,1.633337378501892,,5.591555595397949
56,1.2902277708053589,1.2902277708053589,,5.677276611328125
57,3.014028787612915,3.014028787612915,,5.762445688247681
58,2.2212271690368652,2.2212271690368652,,5.848501443862915
59,1.9620522260665894,1.9620522260665894,,5.934281587600708
60,1.8040237426757812,1.8040237426757812,,6.019770622253418
61,1.7041884660720825,1.7041884660720825,,6.104501962661743
62,1.4497324228286743,1.4497324228286743,,6.18998122215271
63,1.5420836210250854,1.5420836210250854,,6.275952577590942
64,2.138287305831909,2.138287305831909,,6.363071918487549
65,2.6955618858337402,2.6955618858337402,,6.450445175170898
66,1.1283389329910278,1.1283389329910278,,6.537487506866455
67,1.9291971921920776,1.9291971921920776,,6.624732494354248
68,1.9364421367645264,1.9364421367645264,,6.709979057312012
69,2.2246530055999756,2.2246530055999756,,6.7945475578308105
70,1.417881965637207,1.417881965637207,,6.880976915359497
71,1.8152599334716797,1.8152599334716797,,6.967240571975708
72,2.522892951965332,2.522892951965332,,7.053271055221558
73,1.4136812686920166,1.4136812686920166,,7.139065265655518
74,2.4046247005462646,2.4046247005462646,,7.224685192108154
75,1.3534226417541504,1.3534226417541504,,7.312099456787109
76,3.2276611328125,3.2276611328125,,7.3986287117004395
77,1.7562066316604614,1.7562066316604614,,7.483829498291016
78,1.3320931196212769,1.3320931196212769,,7.568556547164917
79,0.9198570251464844,0.9198570251464844,,7.654124021530151
80,2.2813901901245117,2.2813901901245117,,7.7395079135894775
81,2.3303940296173096,2.3303940296173096,,7.824731349945068
82,2.1805977821350098,2.1805977821350098,,7.910341739654541
83,0.9934219121932983,0.9934219121932983,,7.99666166305542
84,2.3105199337005615,2.3105199337005615,,8.0820894241333
85,1.062355399131775,1.062355399131775,,8.169461965560913
86,2.812741994857788,2.812741994857788,,8.257682800292969
87,1.1956546306610107,1.1956546306610107,,8.34908127784729
88,0.8012669682502747,0.8012669682502747,,8.436111450195312
89,1.3072419166564941,1.3072419166564941,,8.521899938583374
90,1.711058497428894,1.711058497428894,,8.607658863067627
91,0.9779115319252014,0.9779115319252014,,8.69258713722229
92,1.9540715217590332,1.9540715217590332,,8.777667045593262
93,1.168257474899292,1.168257474899292,,8.863994836807251
94,2.148344039916992,2.148344039916992,,8.966604948043823
95,2.0422706604003906,2.0422706604003906,,9.053107023239136
96,1.4254614114761353,1.4254614114761353,,9.138545274734497
97,1.6427702903747559,1.6427702903747559,,9.223440647125244
98,1.7999427318572998,1.7999427318572998,,9.309027910232544
99,1.5315734148025513,1.5315734148025513,,9.397950649261475
100,3.241783618927002,3.241783618927002,,9.49031662940979
101,1.6464155912399292,1.6464155912399292,,9.578569173812866
102,1.801764965057373,1.801764965057373,,9.6644868850708
103,1.555555820465088,1.555555820465088,,9.753789186477661
104,1.7270238399505615,1.7270238399505615,,9.842620849609375
105,1.8243303298950195,1.8243303298950195,,9.928593635559082
106,2.2692418098449707,2.2692418098449707,,10.013787508010864
107,3.30666184425354,3.30666184425354,,10.099833011627197
108,1.1721817255020142,1.1721817255020142,,10.186180114746094
109,1.8110108375549316,1.8110108375549316,,10.271987199783325
110,1.3567581176757812,1.3567581176757812,,10.356014013290405
111,2.1184422969818115,2.1184422969818115,,10.440326929092407
112,1.63434898853302,1.63434898853302,,10.5246262550354
113,1.2070081233978271,1.2070081233978271,,10.610430240631104
114,2.612961530685425,2.612961530685425,,10.69700288772583
115,2.078561305999756,2.078561305999756,,10.7841637134552
116,2.8631017208099365,2.8631017208099365,,10.870774030685425
117,2.5766100883483887,2.5766100883483887,,10.955149173736572
118,2.416038751602173,2.416038751602173,,11.040212631225586
119,1.338352918624878,1.338352918624878,,11.128979444503784
120,1.552818775177002,1.552818775177002,,11.216556072235107
121,1.9693207740783691,1.9693207740783691,,11.30719256401062
122,2.1342365741729736,2.1342365741729736,,11.39478349685669
123,1.639015793800354,1.639015793800354,,11.482633829116821
124,1.3555842638015747,1.3555842638015747,,11.570292949676514
125,2.5899593830108643,2.5899593830108643,,11.66115927696228
126,1.5770721435546875,1.5770721435546875,,11.752144813537598
127,1.2459051609039307,1.2459051609039307,,11.842957019805908
128,2.460520029067993,2.460520029067993,,11.94309139251709
129,1.0801208019256592,1.0801208019256592,,12.028527021408081
130,1.8466625213623047,1.8466625213623047,,12.117456197738647
131,1.6166025400161743,1.6166025400161743,,12.204822540283203
132,1.1586229801177979,1.1586229801177979,,12.294263124465942
133,1.3809406757354736,1.3809406757354736,,12.380960702896118
134,0.5386794805526733,0.5386794805526733,,12.471354961395264
135,1.0826163291931152,1.0826163291931152,,12.558841705322266
136,1.3341243267059326,1.3341243267059326,,12.656367540359497
137,1.5294268131256104,1.5294268131256104,,12.752052545547485
138,1.1543992757797241,1.1543992757797241,,12.843258142471313
139,3.65438175201416,3.65438175201416,,12.94960331916809
140,1.9095988273620605,1.9095988273620605,,13.063090085983276
141,1.1639865636825562,1.1639865636825562,,13.153971195220947
142,1.8117327690124512,1.8117327690124512,,13.241929769515991
143,1.7547411918640137,1.7547411918640137,,13.327506303787231
144,1.6675913333892822,1.6675913333892822,,13.41333270072937
145,1.9397813081741333,1.9397813081741333,,13.498885869979858
146,1.9051287174224854,1.9051287174224854,,13.584564447402954
147,1.887765884399414,1.887765884399414,,13.678782939910889
148,2.0037381649017334,2.0037381649017334,,13.765114068984985
149,1.910796880722046,1.910796880722046,,13.85026502609253
150,1.6883909702301025,1.6883909702301025,,13.935359477996826
151,1.7394497394561768,1.7394497394561768,,14.02186369895935
152,1.7496789693832397,1.7496789693832397,,14.108123302459717
153,1.5257525444030762,1.5257525444030762,,14.194435358047485
154,2.3264360427856445,2.3264360427856445,,14.286380052566528
155,0.8083181381225586,0.8083181381225586,,14.373764753341675
156,1.3516111373901367,1.3516111373901367,,14.460273742675781
157,2.234905242919922,2.234905242919922,,14.546729564666748
158,1.5634443759918213,1.5634443759918213,,14.64613127708435
159,1.1365387439727783,1.1365387439727783,,14.734126329421997
160,0.9852437973022461,0.9852437973022461,,14.821428775787354
161,2.3508400917053223,2.3508400917053223,,14.905362367630005
162,1.6466338634490967,1.6466338634490967,,14.99253797531128
163,2.1864261627197266,2.1864261627197266,,15.076643466949463
164,1.1533044576644897,1.1533044576644897,,15.165099620819092
165,1.9891663789749146,1.9891663789749146,,15.25035810470581
166,3.324218511581421,3.324218511581421,,15.3385751247406
167,2.0724949836730957,2.0724949836730957,,15.423270225524902
168,1.438268780708313,1.438268780708313,,15.515422105789185
169,1.4678795337677002,1.4678795337677002,,15.601956129074097
170,0.708694338798523,0.708694338798523,,15.690957069396973
171,1.9497438669204712,1.9497438669204712,,15.775744676589966
172,1.7277705669403076,1.7277705669403076,,15.861182928085327
173,1.1594152450561523,1.1594152450561523,,15.945525646209717
174,1.8040646314620972,1.8040646314620972,,16.03315043449402
175,2.5641896724700928,2.5641896724700928,,16.11784076690674
176,1.8512195348739624,1.8512195348739624,,16.20496702194214
177,1.5649800300598145,1.5649800300598145,,16.292162895202637
178,1.662868857383728,1.662868857383728,,16.3792941570282
179,1.4987074136734009,1.4987074136734009,,16.463038444519043
180,1.5943057537078857,1.5943057537078857,,16.547072649002075
181,1.865283727645874,1.865283727645874,,16.632521629333496
182,0.6328873634338379,0.6328873634338379,,16.71955394744873
183,1.3025555610656738,1.3025555610656738,,16.80358386039734
184,1.8585933446884155,1.8585933446884155,,16.888511180877686
185,2.0864675045013428,2.0864675045013428,,16.972733736038208
186,1.5328729152679443,1.5328729152679443,,17.059728145599365
187,1.2783458232879639,1.2783458232879639,,17.14433455467224
188,1.780380129814148,1.780380129814148,,17.2313711643219
189,2.1824212074279785,2.1824212074279785,,17.317110538482666
190,1.3796541690826416,1.3796541690826416,,17.405155420303345
191,1.1137981414794922,1.1137981414794922,,17.490774154663086
192,3.0048727989196777,3.0048727989196777,,17.57617473602295
193,1.9374847412109375,1.9374847412109375,,17.660829544067383
194,2.4872329235076904,2.4872329235076904,,17.74895405769348
195,2.4866509437561035,2.4866509437561035,,17.834195137023926
196,1.5153053998947144,1.5153053998947144,,17.919422149658203
197,1.3995107412338257,1.3995107412338257,,18.004228115081787
198,1.8497653007507324,1.8497653007507324,,18.09091091156006
199,2.0248358249664307,2.0248358249664307,,18.177698135375977
200,1.6091585159301758,1.6091585159301758,,18.263596534729004
201,1.3772482872009277,1.3772482872009277,,18.349159955978394
202,1.7976893186569214,1.7976893186569214,,18.438284397125244
203,2.3161184787750244,2.3161184787750244,,18.522679328918457
204,1.425371527671814,1.425371527671814,,18.607401609420776
205,1.464982032775879,1.464982032775879,,18.694271326065063
206,1.0886448621749878,1.0886448621749878,,18.78225612640381
207,1.6903132200241089,1.6903132200241089,,18.86801552772522
208,1.8563296794891357,1.8563296794891357,,18.953208923339844
209,1.86542809009552,1.86542809009552,,19.03792405128479
210,1.3865783214569092,1.3865783214569092,,19.12604594230652
211,1.5634863376617432,1.5634863376617432,,19.21063494682312
212,1.5700474977493286,1.5700474977493286,,19.298378229141235
213,1.8718260526657104,1.8718260526657104,,19.386258125305176
214,0.6097016334533691,0.6097016334533691,,19.476919651031494
215,1.3295800685882568,1.3295800685882568,,19.56339406967163
216,1.7949763536453247,1.7949763536453247,,19.650691509246826
217,1.8142738342285156,1.8142738342285156,,19.73504114151001
218,0.9829670190811157,0.9829670190811157,,19.8226056098938
219,2.5921144485473633,2.5921144485473633,,19.908214807510376
