step,loss_total,loss_se,loss_asr,elapsed_s
1,0.26353466510772705,0.26353466510772705,,0.8872320652008057
2,1.126631259918213,1.126631259918213,,0.9744124412536621
3,0.017842531204223633,0.017842531204223633,,1.0577197074890137
4,0.7062656879425049,0.7062656879425049,,1.1406183242797852
5,-0.009381532669067383,-0.009381532669067383,,1.2258388996124268
6,-0.33207428455352783,-0.33207428455352783,,1.3123681545257568
7,0.5352296829223633,0.5352296829223633,,1.3968820571899414
8,0.5667215585708618,0.5667215585708618,,1.4798355102539062
9,1.3241519927978516,1.3241519927978516,,1.5634493827819824
10,1.331292748451233,1.331292748451233,,1.650813341140747
11,1.3644344806671143,1.3644344806671143,,1.733992576599121
12,0.0745534896850586,0.0745534896850586,,1.8164923191070557
13,1.610608458518982,1.610608458518982,,1.903451681137085
14,0.6956347227096558,0.6956347227096558,,1.9916727542877197
15,0.5015372037887573,0.5015372037887573,,2.077044725418091
16,1.3919355869293213,1.3919355869293213,,2.161935329437256
17,0.49516451358795166,0.49516451358795166,,2.2477290630340576
18,2.316211462020874,2.316211462020874,,2.3385820388793945
19,0.582457423210144,0.582457423210144,,2.4231228828430176
20,1.5224101543426514,1.5224101543426514,,2.507599115371704
21,0.9025472402572632,0.9025472402572632,,2.6086878776550293
22,0.0340573787689209,0.0340573787689209,,2.696756601333618
23,0.2901688814163208,0.2901688814163208,,2.7820277214050293
24,1.991111159324646,1.991111159324646,,2.879478693008423
25,-0.34508514404296875,-0.34508514404296875,,2.9826860427856445
26,0.6703072786331177,0.6703072786331177,,3.0661697387695312
27,0.5759453773498535,0.5759453773498535,,3.1540687084198
28,0.4075164794921875,0.4075164794921875,,3.2382149696350098
29,1.4880664348602295,1.4880664348602295,,3.3401248455047607
30,0.10527372360229492,0.10527372360229492,,3.4240686893463135
31,1.0277942419052124,1.0277942419052124,,3.508530378341675
32,1.1462031602859497,1.1462031602859497,,3.59255313873291
33,-0.9958691000938416,-0.9958691000938416,,3.6790809631347656
34,0.6882715225219727,0.6882715225219727,,3.763601541519165
35,1.5876554250717163,1.5876554250717163,,3.847547769546509
36,-0.009616494178771973,-0.009616494178771973,,3.932077169418335
37,2.335683584213257,2.335683584213257,,4.019547700881958
38,0.604216456413269,0.604216456413269,,4.103925466537476
39,1.231795072555542,1.231795072555542,,4.1895763874053955
40,0.9296164512634277,0.9296164512634277,,4.27428936958313
41,-0.24937927722930908,-0.24937927722930908,,4.362584114074707
42,2.231661558151245,2.231661558151245,,4.446924924850464
43,-0.5720276832580566,-0.5720276832580566,,4.532054901123047
44,0.3034404516220093,0.3034404516220093,,4.6159398555755615
45,1.509659767150879,1.509659767150879,,4.703220367431641
46,0.8381872177124023,0.8381872177124023,,4.786040306091309
47,1.7594029903411865,1.7594029903411865,,4.867488384246826
48,1.0375648736953735,1.0375648736953735,,4.950418949127197
49,-0.16565430164337158,-0.16565430164337158,,5.036496639251709
50,0.13005423545837402,0.13005423545837402,,5.1194798946380615
51,1.9850044250488281,1.9850044250488281,,5.204391717910767
52,-0.47842347621917725,-0.47842347621917725,,5.287646770477295
53,0.6153333187103271,0.6153333187103271,,5.375281572341919
54,0.3915661573410034,0.3915661573410034,,5.459077835083008
55,0.4326944351196289,0.4326944351196289,,5.54267954826355
56,0.24132251739501953,0.24132251739501953,,5.626338243484497
57,2.427609443664551,2.427609443664551,,5.713450908660889
58,1.5229759216308594,1.5229759216308594,,5.796098232269287
59,1.0580487251281738,1.0580487251281738,,5.878210067749023
60,0.9431803226470947,0.9431803226470947,,5.96202278137207
61,0.8198316097259521,0.8198316097259521,,6.049279689788818
62,0.6403986215591431,0.6403986215591431,,6.132731914520264
63,0.6218254566192627,0.6218254566192627,,6.217817544937134
64,1.1985936164855957,1.1985936164855957,,6.301307201385498
65,1.8865416049957275,1.8865416049957275,,6.38957405090332
66,-0.028630852699279785,-0.028630852699279785,,6.472924470901489
67,1.122417688369751,1.122417688369751,,6.556596517562866
68,0.9568096399307251,0.9568096399307251,,6.640224933624268
69,1.127202033996582,1.127202033996582,,6.726773977279663
70,0.40639567375183105,0.40639567375183105,,6.80900764465332
71,0.7894225120544434,0.7894225120544434,,6.890873432159424
72,1.6141259670257568,1.6141259670257568,,6.976824522018433
73,0.5365005731582642,0.5365005731582642,,7.061536550521851
74,1.4944124221801758,1.4944124221801758,,7.145209789276123
75,0.5032508373260498,0.5032508373260498,,7.236795663833618
76,2.4237399101257324,2.4237399101257324,,7.324674606323242
77,1.017444372177124,1.017444372177124,,7.425715208053589
78,0.319476842880249,0.319476842880249,,7.515213489532471
79,-0.2971963882446289,-0.2971963882446289,,7.6017515659332275
80,1.2150660753250122,1.2150660753250122,,7.6870856285095215
81,1.2905807495117188,1.2905807495117188,,7.774303436279297
82,1.40053391456604,1.40053391456604,,7.85948371887207
83,-0.1542205810546875,-0.1542205810546875,,7.944678068161011
84,1.4670014381408691,1.4670014381408691,,8.042784214019775
85,0.0763465166091919,0.0763465166091919,,8.126396179199219
86,1.9224365949630737,1.9224365949630737,,8.212979078292847
87,0.2630516290664673,0.2630516290664673,,8.298816442489624
88,-0.45154261589050293,-0.45154261589050293,,8.386376857757568
89,0.09045815467834473,0.09045815467834473,,8.474163293838501
90,0.6082015037536621,0.6082015037536621,,8.560316324234009
91,-0.39475464820861816,-0.39475464820861816,,8.647350072860718
92,0.9565787315368652,0.9565787315368652,,8.733930110931396
93,0.06434822082519531,0.06434822082519531,,8.818699598312378
94,1.278869867324829,1.278869867324829,,8.917636632919312
95,1.0517778396606445,1.0517778396606445,,9.011067152023315
96,0.25600242614746094,0.25600242614746094,,9.095479726791382
97,0.4500257968902588,0.4500257968902588,,9.196969270706177
98,0.9327902793884277,0.9327902793884277,,9.283515214920044
99,0.46194303035736084,0.46194303035736084,,9.368340492248535
100,2.433253765106201,2.433253765106201,,9.45374608039856
101,0.6318628787994385,0.6318628787994385,,9.545532941818237
102,0.7060115337371826,0.7060115337371826,,9.633885145187378
103,0.6026116609573364,0.6026116609573364,,9.720080375671387
104,0.7396018505096436,0.7396018505096436,,9.805630683898926
105,0.6379778385162354,0.6379778385162354,,9.892354011535645
106,1.3859466314315796,1.3859466314315796,,9.98208737373352
107,2.6216063499450684,2.6216063499450684,,10.069242000579834
108,0.02186107635498047,0.02186107635498047,,10.16072964668274
109,1.0139013528823853,1.0139013528823853,,10.249479055404663
110,0.3309217691421509,0.3309217691421509,,10.338152885437012
