step,loss_total,loss_se,loss_asr,elapsed_s
1,2.584383726119995,1.3515605926513672,4.704479694366455,0.9896707534790039
2,1.9326896667480469,0.017847537994384766,7.307079315185547,1.1271476745605469
3,1.6005216836929321,0.3734656572341919,4.6824727058410645,1.2496986389160156
4,1.1877473592758179,0.22968578338623047,3.6559839248657227,1.371042251586914
5,2.5607380867004395,1.3396883010864258,4.659553050994873,1.4926671981811523
6,2.6330795288085938,0.6782572269439697,7.459643840789795,1.6151955127716064
7,3.0987181663513184,1.695065975189209,5.356367111206055,1.7353458404541016
8,2.048685073852539,0.49257493019104004,5.938150405883789,1.8579747676849365
9,0.8387209177017212,0.6249723434448242,0.8156692981719971,1.9768917560577393
10,1.8166730403900146,0.4972999095916748,5.034756660461426,2.0976998805999756
11,1.788315773010254,0.4670473337173462,5.041989326477051,2.217587947845459
12,1.8401399850845337,-0.23388993740081787,7.914543151855469,2.3375773429870605
13,3.08425235748291,1.466931700706482,6.171730995178223,2.4570162296295166
14,2.6882405281066895,1.3157849311828613,5.237320899963379,2.5773987770080566
15,2.3597476482391357,1.377596378326416,3.747910499572754,2.6969823837280273
16,2.060527801513672,1.0233750343322754,3.957797050476074,2.8166744709014893
17,1.1984838247299194,0.13027584552764893,4.076304912567139,2.9367153644561768
18,1.2660455703735352,0.2450011968612671,3.896327495574951,3.057311534881592
19,2.0036206245422363,0.35627245903015137,6.286316871643066,3.1799442768096924
20,2.6833672523498535,1.6502591371536255,3.9423632621765137,3.301018476486206
21,1.8503670692443848,0.44232964515686035,5.373101234436035,3.4210751056671143
22,2.960641622543335,2.0020313262939453,3.6580777168273926,3.5423312187194824
23,4.1379828453063965,1.7143555879592896,9.248614311218262,3.6654863357543945
24,0.4295758605003357,-0.36359989643096924,3.02677583694458,3.7851502895355225
25,2.0778400897979736,1.2871408462524414,3.0173256397247314,3.9091849327087402
26,1.3085403442382812,0.5012736320495605,3.080547571182251,4.031928300857544
27,2.4937314987182617,1.3840631246566772,4.234518051147461,4.153594493865967
28,2.5790493488311768,1.4120826721191406,4.453170299530029,4.2744035720825195
29,0.3858761191368103,-0.14340651035308838,2.019753932952881,4.393373489379883
30,1.4949495792388916,0.22338032722473145,4.8523359298706055,4.512944221496582
31,1.2718303203582764,0.909450888633728,1.3828476667404175,4.635944128036499
32,3.286484718322754,1.3681082725524902,7.320566177368164,4.756655931472778
33,1.523324966430664,0.8113725185394287,2.7168257236480713,4.876171588897705
34,0.8162673711776733,-0.5518791675567627,5.220877170562744,4.997041463851929
35,1.6483204364776611,0.11852908134460449,5.837717056274414,5.116684436798096
36,1.453650712966919,0.2672445774078369,4.5273518562316895,5.236727237701416
37,2.0076065063476562,0.551316499710083,5.557233810424805,5.357235670089722
38,2.117880344390869,0.9162979125976562,4.585264682769775,5.477060794830322
39,1.8274807929992676,1.3162133693695068,1.9510074853897095,5.595929861068726
40,0.4925497770309448,-0.5830304622650146,4.104437828063965,5.716363191604614
41,2.8556623458862305,1.338523268699646,5.789436340332031,5.836102724075317
42,1.2147624492645264,0.2596172094345093,3.64485502243042,5.956416130065918
43,0.42733442783355713,-0.36036980152130127,3.00589656829834,6.076206684112549
44,1.9515694379806519,0.07351255416870117,7.166706085205078,6.196883916854858
45,2.4531006813049316,0.6881431341171265,6.735116958618164,6.318163633346558
46,0.5024772882461548,-0.3488529920578003,3.248694896697998,6.4372639656066895
47,1.6167359352111816,-0.18891632556915283,6.890408515930176,6.556091547012329
48,2.4434070587158203,0.3966796398162842,7.810356140136719,6.67755651473999
49,1.5317946672439575,0.44383955001831055,4.151660442352295,6.798922538757324
50,2.283797264099121,1.6463204622268677,2.4326252937316895,6.918606519699097
51,1.0591437816619873,0.09194731712341309,3.690842866897583,7.0407023429870605
52,1.5888285636901855,0.709105372428894,3.3570425510406494,7.163960218429565
53,0.9283500909805298,-0.2511550188064575,4.501017093658447,7.304829120635986
54,1.6692402362823486,0.2888314723968506,5.267669677734375,7.427101373672485
55,1.1672565937042236,0.632404088973999,2.041008949279785,7.547091007232666
56,1.7235435247421265,0.5770678520202637,4.37497615814209,7.666953086853027
57,1.050007939338684,-0.3205021619796753,5.229896545410156,7.787208080291748
58,1.006866693496704,-0.10230469703674316,4.232622146606445,7.907249450683594
59,1.147916555404663,-0.21461403369903564,5.199446201324463,8.027587890625
60,2.734692096710205,1.3059862852096558,5.451972007751465,8.148172616958618
61,1.2275006771087646,0.6289527416229248,2.284072160720825,8.269933223724365
62,3.232848644256592,1.8849681615829468,5.14354133605957,8.390828371047974
63,2.2656641006469727,1.0993046760559082,4.450852394104004,8.510895013809204
64,0.5182119607925415,0.05061626434326172,1.7843552827835083,8.63116979598999
65,3.0029094219207764,1.5887057781219482,5.396631717681885,8.75080418586731
66,2.3367233276367188,0.724911093711853,6.1507110595703125,8.870879650115967
67,2.0669736862182617,0.8474471569061279,4.653739929199219,8.989973306655884
68,2.5900344848632812,1.3944737911224365,4.562285423278809,9.110830545425415
