step,loss_total,loss_se,loss_asr,elapsed_s
1,0.6214876174926758,0.6214876174926758,,0.8571786880493164
2,1.3921527862548828,1.3921527862548828,,0.9408895969390869
3,0.4350719451904297,0.4350719451904297,,1.023820161819458
4,-0.5969870090484619,-0.5969870090484619,,1.1070961952209473
5,-0.04196763038635254,-0.04196763038635254,,1.1911165714263916
6,1.8570594787597656,1.8570594787597656,,1.2716944217681885
7,1.2825140953063965,1.2825140953063965,,1.353281021118164
8,0.8144768476486206,0.8144768476486206,,1.4336965084075928
9,0.42824482917785645,0.42824482917785645,,1.5166516304016113
10,2.3513729572296143,2.3513729572296143,,1.6010282039642334
11,0.8141282796859741,0.8141282796859741,,1.6835277080535889
12,-0.010040521621704102,-0.010040521621704102,,1.7672522068023682
13,0.9681282043457031,0.9681282043457031,,1.8496358394622803
14,0.31341707706451416,0.31341707706451416,,1.9333295822143555
15,0.5702018737792969,0.5702018737792969,,2.0166471004486084
16,0.6339035034179688,0.6339035034179688,,2.0989603996276855
17,2.6252620220184326,2.6252620220184326,,2.18068528175354
18,0.2752324342727661,0.2752324342727661,,2.2633752822875977
19,1.3027067184448242,1.3027067184448242,,2.345665216445923
20,0.3207286596298218,0.3207286596298218,,2.4274790287017822
21,1.0160906314849854,1.0160906314849854,,2.5099997520446777
22,1.4821910858154297,1.4821910858154297,,2.5941593647003174
23,0.7931232452392578,0.7931232452392578,,2.676046371459961
24,1.002126693725586,1.002126693725586,,2.758441209793091
25,1.8394471406936646,1.8394471406936646,,2.8401758670806885
26,0.3156648874282837,0.3156648874282837,,2.9220027923583984
27,-0.2013317346572876,-0.2013317346572876,,3.0042622089385986
28,1.1637845039367676,1.1637845039367676,,3.0881829261779785
29,0.0026972293853759766,0.0026972293853759766,,3.1718482971191406
30,0.42301106452941895,0.42301106452941895,,3.2548820972442627
31,1.3286924362182617,1.3286924362182617,,3.336501121520996
32,-0.8653614521026611,-0.8653614521026611,,3.418412685394287
33,1.2132736444473267,1.2132736444473267,,3.5012857913970947
34,0.1961202621459961,0.1961202621459961,,3.586184024810791
35,0.6279044151306152,0.6279044151306152,,3.670386791229248
36,0.0366283655166626,0.0366283655166626,,3.755171298980713
37,1.2381110191345215,1.2381110191345215,,3.8420183658599854
38,1.8895044326782227,1.8895044326782227,,3.9305272102355957
39,0.5724132061004639,0.5724132061004639,,4.015519857406616
40,0.9181873798370361,0.9181873798370361,,4.100337982177734
41,0.7802507877349854,0.7802507877349854,,4.184168100357056
42,1.141931176185608,1.141931176185608,,4.268003702163696
43,-0.17760896682739258,-0.17760896682739258,,4.349999189376831
44,0.7672903537750244,0.7672903537750244,,4.433415651321411
45,0.36388492584228516,0.36388492584228516,,4.5197038650512695
46,-0.26506519317626953,-0.26506519317626953,,4.608607053756714
47,1.0296342372894287,1.0296342372894287,,4.693038463592529
48,0.28496718406677246,0.28496718406677246,,4.776033163070679
49,1.5297491550445557,1.5297491550445557,,4.860333204269409
50,-0.04893016815185547,-0.04893016815185547,,4.946702480316162
51,-0.32588374614715576,-0.32588374614715576,,5.031321287155151
52,0.42540526390075684,0.42540526390075684,,5.1172285079956055
53,0.8293147087097168,0.8293147087097168,,5.201165437698364
54,0.17428302764892578,0.17428302764892578,,5.287426710128784
55,1.1620783805847168,1.1620783805847168,,5.374634504318237
56,-0.21187198162078857,-0.21187198162078857,,5.4596545696258545
57,1.3280549049377441,1.3280549049377441,,5.544781446456909
58,-0.018069982528686523,-0.018069982528686523,,5.631169319152832
59,0.42327380180358887,0.42327380180358887,,5.716944932937622
60,2.4534568786621094,2.4534568786621094,,5.80029296875
61,0.4004502296447754,0.4004502296447754,,5.883318901062012
62,0.005658149719238281,0.005658149719238281,,5.9673521518707275
63,-0.1468355655670166,-0.1468355655670166,,6.0531580448150635
64,2.981261968612671,2.981261968612671,,6.136662244796753
65,0.3176894187927246,0.3176894187927246,,6.219319581985474
66,1.443852424621582,1.443852424621582,,6.301480770111084
67,1.5350956916809082,1.5350956916809082,,6.387491703033447
68,-0.8652147054672241,-0.8652147054672241,,6.473121643066406
69,0.00047004222869873047,0.00047004222869873047,,6.55768895149231
70,1.6643941402435303,1.6643941402435303,,6.641376733779907
71,0.6502970457077026,0.6502970457077026,,6.726938486099243
72,-0.06651246547698975,-0.06651246547698975,,6.811513662338257
73,-0.3607281446456909,-0.3607281446456909,,6.896642208099365
74,0.5449414253234863,0.5449414253234863,,6.995280742645264
75,0.281965970993042,0.281965970993042,,7.0840137004852295
76,0.7760941982269287,0.7760941982269287,,7.17013955116272
77,-0.6197851896286011,-0.6197851896286011,,7.254547357559204
78,0.6823902130126953,0.6823902130126953,,7.339748382568359
79,0.32295501232147217,0.32295501232147217,,7.4288489818573
80,0.13566303253173828,0.13566303253173828,,7.513421297073364
81,0.8726664781570435,0.8726664781570435,,7.597687721252441
82,0.4872095584869385,0.4872095584869385,,7.6816487312316895
83,0.8667415380477905,0.8667415380477905,,7.765481472015381
84,0.4064021110534668,0.4064021110534668,,7.849690914154053
85,0.2741103172302246,0.2741103172302246,,7.9328773021698
86,1.4776952266693115,1.4776952266693115,,8.016458749771118
87,0.26036345958709717,0.26036345958709717,,8.099943161010742
88,1.087432622909546,1.087432622909546,,8.18215799331665
89,1.0257847309112549,1.0257847309112549,,8.26385235786438
90,0.8685703277587891,0.8685703277587891,,8.345668315887451
91,0.24847078323364258,0.24847078323364258,,8.432945489883423
92,0.7650837898254395,0.7650837898254395,,8.523544311523438
93,1.4858360290527344,1.4858360290527344,,8.607040643692017
94,0.6466817855834961,0.6466817855834961,,8.688528537750244
95,0.31518101692199707,0.31518101692199707,,8.77160358428955
96,0.7776719331741333,0.7776719331741333,,8.852926015853882
97,-0.059400320053100586,-0.059400320053100586,,8.93399715423584
98,0.17553532123565674,0.17553532123565674,,9.015545845031738
99,0.8760802745819092,0.8760802745819092,,9.097033500671387
100,0.03666126728057861,0.03666126728057861,,9.177997589111328
101,0.8105787038803101,0.8105787038803101,,9.259395122528076
102,0.555306077003479,0.555306077003479,,9.340436220169067
103,0.49951624870300293,0.49951624870300293,,9.422002077102661
104,-0.455552339553833,-0.455552339553833,,9.502882480621338
105,1.5578794479370117,1.5578794479370117,,9.583715438842773
106,0.5461032390594482,0.5461032390594482,,9.663978576660156
107,0.3575791120529175,0.3575791120529175,,9.746658086776733
108,0.9054239988327026,0.9054239988327026,,9.828967809677124
109,-0.4088451862335205,-0.4088451862335205,,9.91136121749878
110,0.0501554012298584,0.0501554012298584,,9.993260383605957
111,-0.1652357578277588,-0.1652357578277588,,10.077271699905396
112,1.5146491527557373,1.5146491527557373,,10.158508777618408
113,0.7534761428833008,0.7534761428833008,,10.23992133140564
114,-0.18957185745239258,-0.18957185745239258,,10.320997476577759
115,-0.582600474357605,-0.582600474357605,,10.40259051322937
116,-0.006601691246032715,-0.006601691246032715,,10.483526229858398
117,0.8389079570770264,0.8389079570770264,,10.56617784500122
118,0.277380108833313,0.277380108833313,,10.647334814071655
119,1.917789101600647,1.917789101600647,,10.729373455047607
120,1.0690367221832275,1.0690367221832275,,10.812854766845703
121,-0.4174611568450928,-0.4174611568450928,,10.895096063613892
122,2.0719923973083496,2.0719923973083496,,10.97713589668274
123,0.36207127571105957,0.36207127571105957,,11.059487342834473
124,0.7506310939788818,0.7506310939788818,,11.14242959022522
125,1.788194179534912,1.788194179534912,,11.224002599716187
126,0.006055712699890137,0.006055712699890137,,11.306393146514893
127,-0.05686450004577637,-0.05686450004577637,,11.387742757797241
128,0.44982314109802246,0.44982314109802246,,11.470005512237549
129,1.1796149015426636,1.1796149015426636,,11.551937341690063
130,1.1401439905166626,1.1401439905166626,,11.633421421051025
131,0.6507773399353027,0.6507773399353027,,11.715602159500122
132,-0.18101072311401367,-0.18101072311401367,,11.802977800369263
133,-0.043792009353637695,-0.043792009353637695,,11.88719654083252
134,-1.371901273727417,-1.371901273727417,,11.970272064208984
135,0.3624807596206665,0.3624807596206665,,12.053022623062134
136,0.3272247314453125,0.3272247314453125,,12.134619951248169
137,0.9519968032836914,0.9519968032836914,,12.215962409973145
138,0.23935198783874512,0.23935198783874512,,12.298263549804688
139,1.8212757110595703,1.8212757110595703,,12.380656719207764
140,-0.5811928510665894,-0.5811928510665894,,12.462833642959595
141,0.34093427658081055,0.34093427658081055,,12.544677972793579
142,0.011944293975830078,0.011944293975830078,,12.628718852996826
143,-0.625686764717102,-0.625686764717102,,12.71060562133789
144,0.5184005498886108,0.5184005498886108,,12.791310787200928
145,0.769648551940918,0.769648551940918,,12.8739492893219
146,-0.3815476894378662,-0.3815476894378662,,12.957756042480469
147,-0.12688612937927246,-0.12688612937927246,,13.040448904037476
