step,loss_total,loss_se,loss_asr,elapsed_s
1,0.8837383985519409,0.2635345458984375,6.581808567047119,1.0402569770812988
2,1.4126825332641602,1.1266392469406128,3.035586357116699,1.1760728359222412
3,0.15756049752235413,0.016825437545776367,1.4935270547866821,1.3078579902648926
4,1.2537133693695068,0.7061076164245605,5.811373710632324,1.4281117916107178
5,0.2990095913410187,-0.008513450622558594,3.2635364532470703,1.5538125038146973
6,-0.08398744463920593,-0.3315870761871338,2.6276092529296875,1.6723291873931885
7,1.083390474319458,0.5358768701553345,5.810396194458008,1.791132926940918
8,0.9419107437133789,0.5707802772521973,3.9385592937469482,1.9149763584136963
9,1.5900851488113403,1.3257545232772827,2.805164337158203,2.037590265274048
10,1.742311954498291,1.3337798118591309,4.335478782653809,2.159717082977295
11,1.743131160736084,1.3654468059539795,4.008111476898193,2.2825214862823486
12,0.4686076045036316,0.08072543144226074,4.116333961486816,2.4042859077453613
13,2.019998788833618,1.6104726791381836,4.346027374267578,2.5261099338531494
14,0.9285467863082886,0.6959697008132935,2.4681849479675293,2.647749185562134
15,0.9750112891197205,0.5019040107727051,5.020771026611328,2.7692344188690186
16,2.153385877609253,1.395405888557434,8.043933868408203,2.890712261199951
17,0.7135909199714661,0.49746453762054443,2.293604850769043,3.0124919414520264
18,2.6677517890930176,2.3145477771759033,3.748316526412964,3.133298635482788
19,1.0647588968276978,0.5888611078262329,5.050384521484375,3.2543675899505615
20,1.85969877243042,1.5222887992858887,3.5807056427001953,3.375062942504883
21,1.409388780593872,0.9060046672821045,5.34207820892334,3.4956183433532715
22,0.3433941602706909,0.033482909202575684,3.2888808250427246,3.6158931255340576
23,0.3875555396080017,0.2933746576309204,0.9994785785675049,3.737778902053833
24,2.404083013534546,1.9950339794158936,4.340964317321777,3.8585164546966553
25,0.43826013803482056,-0.3408982753753662,8.26868724822998,3.9789328575134277
26,1.2478058338165283,0.6699866056442261,6.132009506225586,4.100796937942505
27,0.9993629455566406,0.5854760408401489,4.392304420471191,4.22195291519165
